
# Surface 0 of 1 surfaces

# Curve title: "sin(1.3*x)*cos(0.9*y)+cos(.8*x)*sin(1.9*y)+cos(y*.2*x)"

# Contour 0, label:        2
-0.00263681  4.09396  2 
-0.00591755  4.07383  2 
-0.0104464  4.05369  2 
-0.016181  4.03356  2 
-0.0230816  4.01342  2 
-0.03111  3.99329  2 
-0.0402301  3.97315  2 
-0.0504075  3.95302  2 
-0.0505051  3.95285  2 
-0.0622787  3.93289  2 
-0.0751797  3.91275  2 
-0.0890691  3.89262  2 
-0.10101  3.87645  2 
-0.104102  3.87248  2 
-0.120867  3.85235  2 
-0.138534  3.83221  2 
-0.151515  3.81815  2 
-0.157456  3.81208  2 
-0.178138  3.79195  2 
-0.199611  3.77181  2 
-0.20202  3.76965  2 
-0.223333  3.75168  2 
-0.24793  3.73154  2 
-0.252525  3.72791  2 
-0.274894  3.71141  2 
-0.302803  3.69128  2 
-0.30303  3.69112  2 
-0.33381  3.67114  2 
-0.353535  3.65856  2 
-0.366432  3.65101  2 
-0.401351  3.63087  2 
-0.40404  3.62935  2 
-0.440159  3.61074  2 
-0.454545  3.60339  2 
-0.482439  3.5906  2 
-0.505051  3.5803  2 
-0.529458  3.57047  2 
-0.555556  3.55999  2 
-0.583324  3.55034  2 
-0.606061  3.54243  2 
-0.647786  3.5302  2 
-0.656566  3.52762  2 
-0.707071  3.51576  2 
-0.739684  3.51007  2 
-0.757576  3.50692  2 
-0.808081  3.50146  2 
-0.858586  3.4997  2 
-0.909091  3.5022  2 
-0.959596  3.50968  2 

-0.959596  3.50968  2 
-0.961133  3.51007  2 
-1.0101  3.52352  2 
-1.02666  3.5302  2 
-1.06061  3.54536  2 
-1.06904  3.55034  2 
-1.09993  3.57047  2 
-1.11111  3.5786  2 
-1.12448  3.5906  2 
-1.14458  3.61074  2 
-1.16162  3.63007  2 
-1.16221  3.63087  2 
-1.17583  3.65101  2 
-1.1878  3.67114  2 
-1.19825  3.69128  2 
-1.20729  3.71141  2 
-1.21212  3.72391  2 
-1.21471  3.73154  2 
-1.22055  3.75168  2 
-1.22535  3.77181  2 
-1.22918  3.79195  2 
-1.23207  3.81208  2 
-1.23406  3.83221  2 
-1.23519  3.85235  2 
-1.23548  3.87248  2 
-1.23496  3.89262  2 
-1.23365  3.91275  2 
-1.23158  3.93289  2 
-1.22874  3.95302  2 
-1.22517  3.97315  2 
-1.22086  3.99329  2 
-1.21581  4.01342  2 
-1.21212  4.02629  2 
-1.20987  4.03356  2 
-1.20282  4.05369  2 
-1.195  4.07383  2 
-1.1864  4.09396  2 
-1.17703  4.11409  2 
-1.16688  4.13423  2 
-1.16162  4.14389  2 
-1.15542  4.15436  2 
-1.14262  4.1745  2 
-1.12897  4.19463  2 
-1.11444  4.21477  2 
-1.11111  4.2191  2 
-1.09784  4.2349  2 
-1.07996  4.25503  2 
-1.06109  4.27517  2 
-1.06061  4.27566  2 
-1.03919  4.2953  2 
-1.01615  4.31544  2 
-1.0101  4.32047  2 
-0.989908  4.33557  2 
-0.961761  4.3557  2 
-0.959596  4.35719  2 
-0.928908  4.37584  2 
-0.909091  4.38741  2 
-0.892334  4.39597  2 
-0.858586  4.41259  2 
-0.850264  4.41611  2 
-0.808081  4.43335  2 
-0.79966  4.43624  2 
-0.757576  4.45024  2 
-0.734931  4.45638  2 
-0.707071  4.46371  2 
-0.656566  4.47403  2 
-0.639531  4.47651  2 
-0.606061  4.48126  2 
-0.555556  4.48554  2 
-0.505051  4.4869  2 
-0.454545  4.48527  2 
-0.40404  4.48052  2 
-0.378519  4.47651  2 
-0.353535  4.47233  2 
-0.30303  4.46034  2 
-0.290155  4.45638  2 
-0.252525  4.44389  2 
-0.23382  4.43624  2 
-0.20202  4.4221  2 
-0.190651  4.41611  2 
-0.155757  4.39597  2 
-0.151515  4.39329  2 
-0.127518  4.37584  2 
-0.102755  4.3557  2 
-0.10101  4.35413  2 
-0.0826553  4.33557  2 
-0.065086  4.31544  2 
-0.0505051  4.29629  2 
-0.0498215  4.2953  2 
-0.0376336  4.27517  2 
-0.0272967  4.25503  2 
-0.0187299  4.2349  2 
-0.0118584  4.21477  2 
-0.00661256  4.19463  2 
-0.00292741  4.1745  2 
-0.000742325  4.15436  2 
-5.25045e-07  4.13423  2 
-0.000648723  4.11409  2 
-0.00263681  4.09396  2 


# Contour 1, label:      1.5
-1.51508  4.03356  1.5 
-1.50906  4.05369  1.5 
-1.50267  4.07383  1.5 
-1.49588  4.09396  1.5 
-1.4887  4.11409  1.5 
-1.4811  4.13423  1.5 
-1.47309  4.15436  1.5 
-1.46465  4.17447  1.5 
-1.45529  4.19463  1.5 
-1.44547  4.21477  1.5 
-1.43516  4.2349  1.5 
-1.42432  4.25503  1.5 
-1.41414  4.27307  1.5 
-1.41289  4.27517  1.5 
-1.40035  4.2953  1.5 
-1.38722  4.31544  1.5 
-1.37346  4.33557  1.5 
-1.36364  4.34931  1.5 
-1.35879  4.3557  1.5 
-1.34289  4.37584  1.5 
-1.32625  4.39597  1.5 
-1.31313  4.41118  1.5 
-1.3086  4.41611  1.5 
-1.28935  4.43624  1.5 
-1.26923  4.45638  1.5 
-1.26263  4.46274  1.5 
-1.24732  4.47651  1.5 
-1.22401  4.49664  1.5 
-1.21212  4.50652  1.5 
-1.19884  4.51678  1.5 
-1.17177  4.53691  1.5 
-1.16162  4.5442  1.5 
-1.14224  4.55705  1.5 
-1.11111  4.57694  1.5 
-1.1107  4.57718  1.5 
-1.07533  4.59732  1.5 
-1.06061  4.60543  1.5 
-1.03671  4.61745  1.5 
-1.0101  4.63044  1.5 
-0.99396  4.63758  1.5 
-0.959596  4.65239  1.5 
-0.945851  4.65772  1.5 
-0.909091  4.67163  1.5 
-0.890649  4.67785  1.5 
-0.858586  4.68845  1.5 
-0.825859  4.69799  1.5 
-0.808081  4.70308  1.5 
-0.757576  4.71568  1.5 
-0.746122  4.71812  1.5 
-0.707071  4.72634  1.5 
-0.656566  4.73524  1.5 
-0.635351  4.73826  1.5 
-0.606061  4.74238  1.5 
-0.555556  4.74782  1.5 
-0.505051  4.7516  1.5 
-0.454545  4.75371  1.5 
-0.40404  4.75411  1.5 
-0.353535  4.75276  1.5 
-0.30303  4.7496  1.5 
-0.252525  4.74454  1.5 
-0.207402  4.73826  1.5 
-0.20202  4.73748  1.5 
-0.151515  4.72816  1.5 
-0.107752  4.71812  1.5 
-0.10101  4.7165  1.5 
-0.0505051  4.70215  1.5 
-0.0379337  4.69799  1.5 
 0  4.68478  1.5 

 0  3.58257  1.5 
-0.0156491  3.57047  1.5 
-0.0421654  3.55034  1.5 
-0.0505051  3.54411  1.5 
-0.0697886  3.5302  1.5 
-0.098096  3.51007  1.5 
-0.10101  3.50802  1.5 
-0.127771  3.48993  1.5 
-0.151515  3.47405  1.5 
-0.158124  3.4698  1.5 
-0.18975  3.44966  1.5 
-0.20202  3.44191  1.5 
-0.222485  3.42953  1.5 
-0.252525  3.41143  1.5 
-0.256073  3.4094  1.5 
-0.291266  3.38926  1.5 
-0.30303  3.38254  1.5 
-0.32774  3.36913  1.5 
-0.353535  3.3551  1.5 
-0.365417  3.34899  1.5 
-0.40404  3.32905  1.5 
-0.404443  3.32886  1.5 
-0.445741  3.30872  1.5 
-0.454545  3.3044  1.5 
-0.488915  3.28859  1.5 
-0.505051  3.28109  1.5 
-0.534278  3.26846  1.5 
-0.555556  3.25914  1.5 
-0.582304  3.24832  1.5 
-0.606061  3.23856  1.5 
-0.633655  3.22819  1.5 
-0.656566  3.21941  1.5 
-0.68928  3.20805  1.5 
-0.707071  3.20174  1.5 
-0.750578  3.18792  1.5 
-0.757576  3.18564  1.5 
-0.808081  3.17121  1.5 
-0.822092  3.16779  1.5 
-0.858586  3.15859  1.5 
-0.909091  3.14793  1.5 
-0.910836  3.14765  1.5 
-0.959596  3.13945  1.5 
-1.0101  3.13341  1.5 
-1.06061  3.13012  1.5 
-1.11111  3.13  1.5 
-1.16162  3.13358  1.5 
-1.21212  3.14159  1.5 
-1.23585  3.14765  1.5 
-1.26263  3.15501  1.5 
-1.29541  3.16779  1.5 
-1.31313  3.17529  1.5 
-1.33606  3.18792  1.5 
-1.36364  3.20466  1.5 
-1.36818  3.20805  1.5 
-1.39326  3.22819  1.5 
-1.41414  3.24688  1.5 
